lgd,quarter,state,district,deposit,advance,cdr
656,2023-06,meghalaya,North Garo Hills,35395.63,22767.51,64.32
276,2023-06,meghalaya,Ri Bhoi,231947.15,209171.04,90.18
277,2023-06,meghalaya,South Garo Hills,28071.25,16618.61,59.2
663,2023-06,meghalaya,South West Garo Hills,35549.74,23856.14,67.11
658,2023-06,meghalaya,South West Khasi Hills,30114.26,11649.16,38.68
278,2023-06,meghalaya,West Garo Hills,236453.09,125921.64,53.25
275,2023-06,meghalaya,West Jaintia Hills,272335.42,78298.03,28.75
279,2023-06,meghalaya,West Khasi Hills,64057.03,24648.24,38.48
261,2023-06,mizoram,Aizawl,1198216.26,462601.15,38.61
262,2023-06,mizoram,Champhai,51721.59,35598.85,68.83
726,2023-06,mizoram,Hnahthial,18185.4,10060.71,55.32
728,2023-06,mizoram,Khawzawl,18844.19,11998.02,63.67
263,2023-06,mizoram,Kolasib,62504.62,39687.2,63.49
264,2023-06,mizoram,Lawngtlai,47783.26,53880.64,112.76
265,2023-06,mizoram,Lunglei,111044.18,72046.09,64.88
266,2023-06,mizoram,Mamit,30561.85,22122.79,72.39
267,2023-06,mizoram,Saiha,24758.33,33773.19,136.41
727,2023-06,mizoram,Saitual,31473.58,13102.63,41.63
268,2023-06,mizoram,Serchhip,47556.82,32270.87,67.86
758,2023-06,nagaland,Chumoukedima,101402.13,79990.85,78.88
244,2023-06,nagaland,Dimapur,567546.92,336002.28,59.2
614,2023-06,nagaland,Kiphire,10710.34,16086.81,150.2
245,2023-06,nagaland,Kohima,601853.88,186667.54,31.02
615,2023-06,nagaland,Longleng,6688.31,10949.86,163.72
246,2023-06,nagaland,Mokokchung,92303.2,76675.05,83.07
247,2023-06,nagaland,Mon,36629.09,32697.49,89.27
764,2023-06,nagaland,Niuland,8843.51,13953.76,157.79
736,2023-06,nagaland,Noklak,4692.64,2730.39,58.18
613,2023-06,nagaland,Peren,14968.7,20550.1,137.29
248,2023-06,nagaland,Phek,30752.81,29865.07,97.11
765,2023-06,nagaland,Shamator,1396.4,2404.28,172.18
757,2023-06,nagaland,Tseminyu,8618.84,7509.14,87.12
249,2023-06,nagaland,Tuensang,24082.34,32112.02,133.34
250,2023-06,nagaland,Wokha,41495.94,30639.73,73.84
251,2023-06,nagaland,Zunheboto,27717.54,35325.93,127.45
501,2023-06,telangana,Adilabad,3968.9,9398.21,236.8
690,2023-06,telangana,Bhadradri Kothagudem,7631.61,7895.43,103.46
686,2023-06,telangana,Hanumakonda,11747.34,13506.31,114.97
507,2023-06,telangana,Hyderabad,362821.0,463033.1,127.62
681,2023-06,telangana,Jagitial,5122.87,6107.91,119.23
689,2023-06,telangana,Jangoan,1813.45,3913.09,215.78
687,2023-06,telangana,Jayashankar Bhupalapally,1678.26,1946.65,115.99
695,2023-06,telangana,Jogulamba Gadwal,1865.52,3337.77,178.92
685,2023-06,telangana,Kamareddy,3602.25,6228.75,172.91
508,2023-06,telangana,Karimnagar,12249.63,13378.54,109.22
509,2023-06,telangana,Khammam,9726.45,16728.39,171.99
699,2023-06,telangana,Kumuram Bheem Asifabad,1874.39,1679.53,89.6
688,2023-06,telangana,Mahabubabad,2017.78,4314.3,213.81
512,2023-06,telangana,Mahabubnagar,5306.59,8660.9,163.21
684,2023-06,telangana,Mancherial,8005.1,6402.8,79.98
513,2023-06,telangana,Medak,2532.91,5638.23,222.6
700,2023-06,telangana,Medchal Malkajgiri,92758.97,57961.39,62.49
720,2023-06,telangana,Mulugu,1134.78,1418.99,125.05
694,2023-06,telangana,Nagarkurnool,2588.24,5292.54,204.48
514,2023-06,telangana,Nalgonda,8638.74,16735.24,193.72
721,2023-06,telangana,Narayanpet,1376.2,2555.3,185.68
680,2023-06,telangana,Nirmal,3127.24,5505.11,176.04
516,2023-06,telangana,Nizamabad,9503.51,16378.67,172.34
682,2023-06,telangana,Peddapalli,6513.72,5735.31,88.05
683,2023-06,telangana,Rajanna Sircilla,3654.83,3824.7,104.65
518,2023-06,telangana,Ranga Reddy,89566.27,83101.26,92.78
691,2023-06,telangana,Sangareddy,18190.15,18973.91,104.31
692,2023-06,telangana,Siddipet,5048.13,7153.55,141.71
696,2023-06,telangana,Suryapet,4501.08,10428.6,231.69
698,2023-06,telangana,Vikarabad,2978.13,4727.84,158.75
693,2023-06,telangana,Wanaparthy,1867.42,3284.97,175.91
522,2023-06,telangana,Warangal,9951.29,9651.13,96.98
697,2023-06,telangana,Yadadri Bhuvanagiri,3745.48,5653.37,150.94
269,2023-06,tripura,Dhalai,144256.74,137781.05,96.0
654,2023-06,tripura,Gomati,247118.39,164719.61,63.0
652,2023-06,tripura,Khowai,173507.05,113512.68,59.0
270,2023-06,tripura,North Tripura,220082.52,131201.88,59.0
653,2023-06,tripura,Sepahijala,222289.35,131906.38,68.0
271,2023-06,tripura,South Tripura,241979.15,160868.61,61.0
655,2023-06,tripura,Unakoti,136859.37,80040.14,66.0
272,2023-06,tripura,West Tripura,2357201.13,1169752.72,51.0
125,2023-06,uttar-pradesh,Bahraich,8680.84,6376.6,73.46
126,2023-06,uttar-pradesh,Ballia,14723.3,4279.83,29.07
127,2023-06,uttar-pradesh,Balrampur,5626.86,2790.76,49.6
128,2023-06,uttar-pradesh,Banda,6794.25,3190.44,46.96
129,2023-06,uttar-pradesh,Barabanki,10534.91,7785.73,73.9
130,2023-06,uttar-pradesh,Bareilly,30703.54,19167.26,62.43
131,2023-06,uttar-pradesh,Basti,9902.3,4178.47,42.2
179,2023-06,uttar-pradesh,Bhadohi,7041.94,3088.66,43.86092468836713
132,2023-06,uttar-pradesh,Bijnor,18374.17,10528.65,57.3
134,2023-06,uttar-pradesh,Bulandshahr,18227.33,9828.35,53.92
135,2023-06,uttar-pradesh,Chandauli,8503.95,3941.57,46.35
136,2023-06,uttar-pradesh,Chitrakoot,3474.52,1881.66,54.15596974546124
137,2023-06,uttar-pradesh,Deoria,13668.56,38.24,0.2797661202057862
138,2023-06,uttar-pradesh,Etah,6111.24,4579.38,74.93
139,2023-06,uttar-pradesh,Etawah,9061.17,4016.74,44.329153961353775
141,2023-06,uttar-pradesh,Farrukhabad,7557.94,3928.08,51.97289208435103
142,2023-06,uttar-pradesh,Fatehpur,9304.19,4137.3,44.46706268896056
143,2023-06,uttar-pradesh,Firozabad,10440.68,6838.97,65.5
144,2023-06,uttar-pradesh,Gautam Buddha Nagar,167410.8,89628.22,53.537896001930584
145,2023-06,uttar-pradesh,Ghaziabad,86718.64,41182.31,47.49
147,2023-06,uttar-pradesh,Gonda,10822.71,5287.47,48.85532366662325
148,2023-06,uttar-pradesh,Gorakhpur,39433.59,18550.45,47.04
661,2023-06,uttar-pradesh,Hapur,8931.84,5693.58,63.74476031814274
163,2023-06,uttar-pradesh,Hathras,6731.11,4553.46,67.6479807936581
151,2023-06,uttar-pradesh,Jalaun,7508.43,3562.67,47.45
153,2023-06,uttar-pradesh,Jhansi,19903.92,9587.05,48.17
157,2023-06,uttar-pradesh,Kanpur Nagar,98332.55,46704.46,47.49643937841538
633,2023-06,uttar-pradesh,Kasganj,3519.9,2709.69,76.98
159,2023-06,uttar-pradesh,Kheri,11959.05,9182.36,76.78
161,2023-06,uttar-pradesh,Lalitpur,4633.41,79.65,1.719036303715838
162,2023-06,uttar-pradesh,Lucknow,233690.83,105070.26,44.96
164,2023-06,uttar-pradesh,Maharajganj,6288.91,62.8,0.9985832203036773
167,2023-06,uttar-pradesh,Mathura,21681.99,59.43,0.2740984568298389
168,2023-06,uttar-pradesh,Mau,10649.49,35.6,0.3342883086420101
170,2023-06,uttar-pradesh,Mirzapur,10854.88,40.89,0.3766969326238522
171,2023-06,uttar-pradesh,Moradabad,22760.67,66.98,0.2942795620691307
173,2023-06,uttar-pradesh,Pilibhit,6485.33,85.12,1.3125006745994423
178,2023-06,uttar-pradesh,Sant Kabeer Nagar,5446.85,45.33,0.8322241295427631
660,2023-06,uttar-pradesh,Shamli,5820.24,62.23,1.0691998955369537
182,2023-06,uttar-pradesh,Siddharth Nagar,6489.42,38.3,0.5901914192639712
185,2023-06,uttar-pradesh,Sultanpur,10505.8,4180.15,39.78897370976032
186,2023-06,uttar-pradesh,Unnao,13884.7,4285.09,30.861955965919318
187,2023-06,uttar-pradesh,Varanasi,56487.48,30191.8,53.44865800350803
45,2023-06,uttarakhand,Almora,767600.0,198100.0,26.0
46,2023-06,uttarakhand,Bageshwar,234700.0,54400.0,23.0
47,2023-06,uttarakhand,Chamoli,473100.0,238300.0,50.0
48,2023-06,uttarakhand,Champawat,280900.0,96900.0,34.0
49,2023-06,uttarakhand,Dehradun,8145700.0,2937100.0,36.0
50,2023-06,uttarakhand,Haridwar,2735400.0,1805600.0,66.0
51,2023-06,uttarakhand,Nainital,2285100.0,1162100.0,51.0
52,2023-06,uttarakhand,Pauri Garhwal,1108400.0,293200.0,26.0
53,2023-06,uttarakhand,Pithoragarh,548000.0,202200.0,37.0
54,2023-06,uttarakhand,Rudra Prayag,273900.0,75500.0,28.0
55,2023-06,uttarakhand,Tehri Garhwal,680200.0,245400.0,36.0
56,2023-06,uttarakhand,Udam Singh Nagar,1951800.0,2008500.0,103.0
57,2023-06,uttarakhand,Uttar Kashi,274300.0,137300.0,50.0
304,2023-06,west-bengal,24 Paraganas South,1956.75,18312.56,45.06
664,2023-06,west-bengal,Alipurduar,227.11,4667.02,64.59
305,2023-06,west-bengal,Bankura,1110.46,10302.5,53.7
307,2023-06,west-bengal,Birbhum,889.47,9505.17,47.54
308,2023-06,west-bengal,Coochbehar,404.23,12873.24,80.41
309,2023-06,west-bengal,Darjeeling,,14558.98,62.03
312,2023-06,west-bengal,Hooghly,1130.08,20751.31,41.95
313,2023-06,west-bengal,Howrah,922.58,25192.88,47.2
314,2023-06,west-bengal,Jalpaiguri,553.26,7426.6,67.49
703,2023-06,west-bengal,Jhargram,,1929.19,43.03
702,2023-06,west-bengal,Kalimpong,,998.34,49.17
315,2023-06,west-bengal,Kolkata,380.91,277350.82,64.72
319,2023-06,west-bengal,Murshidabad,1459.67,9530.9,55.77
320,2023-06,west-bengal,Nadia,1178.86,15139.48,50.11
704,2023-06,west-bengal,Paschim Bardhaman,,20619.51,46.96
306,2023-06,west-bengal,Purba Bardhaman,1306.97,17340.76,55.17
321,2023-06,west-bengal,Purulia,981.23,5583.76,48.88
745,2023-09,andhra-pradesh,Alluri Sitharama Raju,,,118.0
744,2023-09,andhra-pradesh,Anakapalli,,,170.0
502,2023-09,andhra-pradesh,Anantapur,,,156.0
753,2023-09,andhra-pradesh,Annamayya,,,147.0
750,2023-09,andhra-pradesh,Bapatla,,,188.0
503,2023-09,andhra-pradesh,Chittoor,,,114.0
505,2023-09,andhra-pradesh,East Godavari,,,172.0
748,2023-09,andhra-pradesh,Eluru,,,184.0
506,2023-09,andhra-pradesh,Guntur,,,132.0
746,2023-09,andhra-pradesh,Kakinada,,,143.0
747,2023-09,andhra-pradesh,Konaseema,,,190.0
510,2023-09,andhra-pradesh,Krishna,,,193.0
511,2023-09,andhra-pradesh,Kurnool,,,152.0
755,2023-09,andhra-pradesh,Nandyal,,,183.0
749,2023-09,andhra-pradesh,Ntr,,,174.0
751,2023-09,andhra-pradesh,Palnadu,,,242.0
743,2023-09,andhra-pradesh,Parvathipuram Manyam,,,166.0
517,2023-09,andhra-pradesh,Prakasam,,,192.0
515,2023-09,andhra-pradesh,Spsr Nellore,,,172.0
754,2023-09,andhra-pradesh,Sri Sathya Sai,,,163.0
519,2023-09,andhra-pradesh,Srikakulam,,,146.0
752,2023-09,andhra-pradesh,Tirupati,,,82.0
628,2023-09,arunachal-pradesh,Anjaw,10573.91,3511.22,33.21
229,2023-09,arunachal-pradesh,Changlang,79309.31,24236.96,30.56
230,2023-09,arunachal-pradesh,Dibang Valley,25212.95,3666.21,14.54
231,2023-09,arunachal-pradesh,East Kameng,27766.19,18797.54,67.7
232,2023-09,arunachal-pradesh,East Siang,160467.29,63970.05,39.86
718,2023-09,arunachal-pradesh,Kamle,2954.71,1739.12,58.86
677,2023-09,arunachal-pradesh,Kra Daadi,7818.61,4231.55,54.12
233,2023-09,arunachal-pradesh,Kurung Kumey,10388.34,7136.84,68.7
724,2023-09,arunachal-pradesh,Leparada,31637.38,11115.22,35.13
234,2023-09,arunachal-pradesh,Lohit,49261.1,22036.98,44.74
666,2023-09,arunachal-pradesh,Longding,16213.51,12875.4,79.41
235,2023-09,arunachal-pradesh,Lower Dibang Valley,71328.04,20781.21,29.13
719,2023-09,arunachal-pradesh,Lower Siang,24066.81,13510.56,56.14
236,2023-09,arunachal-pradesh,Lower Subansiri,84817.38,36186.47,42.66
678,2023-09,arunachal-pradesh,Namsai,65038.06,27822.33,42.78
237,2023-09,arunachal-pradesh,Papum Pare,1286913.35,442645.0,34.4
725,2023-09,arunachal-pradesh,Shi Yomi,8883.11,1303.2,14.67
679,2023-09,arunachal-pradesh,Siang,14045.38,3868.92,27.55
238,2023-09,arunachal-pradesh,Tawang,161897.45,22566.09,13.94
239,2023-09,arunachal-pradesh,Tirap,38237.8,18865.15,49.34
240,2023-09,arunachal-pradesh,Upper Siang,45061.51,7960.19,17.67
241,2023-09,arunachal-pradesh,Upper Subansiri,49554.69,29719.3,59.97
242,2023-09,arunachal-pradesh,West Kameng,122393.49,48362.19,39.51
243,2023-09,arunachal-pradesh,West Siang,79766.14,35832.06,44.92
616,2023-09,assam,Baksa,145782.13,100313.75,68.81
280,2023-09,assam,Barpeta,585304.33,415779.25,71.04
705,2023-09,assam,Biswanath,214505.97,132276.93,61.67
281,2023-09,assam,Bongaigaon,388362.53,255316.41,65.74
282,2023-09,assam,Cachar,1093013.17,519887.91,47.56
708,2023-09,assam,Charaideo,143113.55,69859.64,48.81
612,2023-09,assam,Chirang,171104.14,96467.46,56.38
283,2023-09,assam,Darrang,299551.94,214436.03,71.59
284,2023-09,assam,Dhemaji,189288.82,174066.69,91.96
285,2023-09,assam,Dhubri,386216.34,237348.39,61.45
286,2023-09,assam,Dibrugarh,1340150.91,715820.27,53.41
299,2023-09,assam,Dima Hasao,148893.05,60318.88,40.51
287,2023-09,assam,Goalpara,280511.53,185703.79,66.2
288,2023-09,assam,Golaghat,440613.98,397646.42,90.25
289,2023-09,assam,Hailakandi,209388.09,109218.87,52.16
709,2023-09,assam,Hojai,332230.68,157216.81,47.32
290,2023-09,assam,Jorhat,849687.33,559395.13,65.84
291,2023-09,assam,Kamrup,825862.3,731537.02,88.58
618,2023-09,assam,Kamrup Metro,7771718.54,4028857.97,51.84
292,2023-09,assam,Karbi Anglong,207423.07,182110.66,87.8
293,2023-09,assam,Karimganj,479512.06,168333.39,35.11
294,2023-09,assam,Kokrajhar,395795.27,191034.84,48.27
295,2023-09,assam,Lakhimpur,349711.67,320181.41,91.56
706,2023-09,assam,Majuli,54858.31,37826.32,68.95
297,2023-09,assam,Nagaon,693552.16,513496.36,74.04
298,2023-09,assam,Nalbari,374649.83,259191.63,69.18
300,2023-09,assam,Sivasagar,582974.84,375825.76,64.47
301,2023-09,assam,Sonitpur,738366.15,495151.34,67.06
302,2023-09,assam,Tinsukia,806877.52,455674.78,56.47
617,2023-09,assam,Udalguri,186091.43,135704.05,72.92
710,2023-09,assam,West Karbi Anglong,35389.0,33177.0,94.0
646,2023-09,chhattisgarh,Balod,4872.01,2218.39,45.5334
644,2023-09,chhattisgarh,Baloda Bazar,5276.6,3544.79,67.1794
649,2023-09,chhattisgarh,Balrampur,2575.49,1159.61,45.0248
374,2023-09,chhattisgarh,Bastar,5722.28,3861.16,67.4759
650,2023-09,chhattisgarh,Bemetara,3404.44,2199.96,64.6203
636,2023-09,chhattisgarh,Bijapur,1033.89,592.94,57.3504
375,2023-09,chhattisgarh,Bilaspur,27019.71,16017.11,59.2794
376,2023-09,chhattisgarh,Dantewada,2400.69,2240.84,93.3415
377,2023-09,chhattisgarh,Dhamtari,5001.84,3343.82,66.8518
378,2023-09,chhattisgarh,Durg,30904.22,18259.91,59.0855
734,2023-09,chhattisgarh,Gaurella Pendra Marwahi,1252.3,650.57,51.95
408,2023-09,chhattisgarh,Harda,1980.91,1271.47,64.1862
379,2023-09,chhattisgarh,Janjgir-champa,5899.61,3258.78,55.2372
380,2023-09,chhattisgarh,Jashpur,3643.17,1736.55,47.6659
382,2023-09,chhattisgarh,Kabirdham,2854.92,2382.48,83.4517
381,2023-09,chhattisgarh,Kanker,3801.27,2350.04,61.8225
759,2023-09,chhattisgarh,Khairgarh Chhuikhadan Gandai,1366.14,950.13,69.5485
643,2023-09,chhattisgarh,Kondagaon,2071.33,1436.34,69.3439
383,2023-09,chhattisgarh,Korba,11524.61,6746.29,58.5381
384,2023-09,chhattisgarh,Korea,2164.31,691.9,31.9686
385,2023-09,chhattisgarh,Mahasamund,4398.12,3883.21,88.2925
760,2023-09,chhattisgarh,Manendragarh Chirimiri Bharatpur,3832.46,1175.17,30.6636
761,2023-09,chhattisgarh,Mohla Manpur Ambagarh Chouki,1118.05,487.42,43.5955
647,2023-09,chhattisgarh,Mungeli,2077.43,1416.06,68.164
637,2023-09,chhattisgarh,Narayanpur,771.01,365.74,47.4365
386,2023-09,chhattisgarh,Raigarh,9475.28,7408.25,78.185
387,2023-09,chhattisgarh,Raipur,77184.54,86553.88,112.1389
388,2023-09,chhattisgarh,Rajnandgaon,7192.65,4577.48,63.6411
762,2023-09,chhattisgarh,Sakti,2612.9,1441.11,55.1537
763,2023-09,chhattisgarh,Sarangarh Bilaigarh,2040.23,1191.99,58.4243
642,2023-09,chhattisgarh,Sukma,1103.46,498.79,45.2024
648,2023-09,chhattisgarh,Surajpur,4304.8,1786.02,41.489
389,2023-09,chhattisgarh,Surguja,6768.03,3758.12,55.5275
77,2023-09,delhi,Central,17880200.0,17413300.0,86.34
78,2023-09,delhi,East,2398600.0,2191100.0,36.83
79,2023-09,delhi,New Delhi,98204700.0,53950700.0,215.87
80,2023-09,delhi,North,2170000.0,1878300.0,44.55
81,2023-09,delhi,North East,781400.0,496400.0,67.58
82,2023-09,delhi,North West,3275400.0,3931700.0,45.86
671,2023-09,delhi,Shahdara,1331100.0,1406600.0,38.3
83,2023-09,delhi,South,5279600.0,3829100.0,30.01
670,2023-09,delhi,South East,9030900.0,4932900.0,82.48
84,2023-09,delhi,South West,3082200.0,2554500.0,33.09
85,2023-09,delhi,West,3896400.0,3900100.0,38.24
438,2023-09,gujarat,Ahmadabad,33383350.97,32211866.15,96.49
439,2023-09,gujarat,Amreli,1131980.08,880972.63,77.83
440,2023-09,gujarat,Anand,4070311.69,1520397.54,37.35
672,2023-09,gujarat,Arvalli,596530.18,532513.88,89.27
441,2023-09,gujarat,Banas Kantha,1490642.82,1776898.65,119.2
442,2023-09,gujarat,Bharuch,3050467.71,2061745.27,67.59
443,2023-09,gujarat,Bhavnagar,2362607.1,1674830.14,70.89
676,2023-09,gujarat,Botad,348805.47,291674.01,83.62
668,2023-09,gujarat,Chhotaudepur,347518.29,239305.54,68.86
444,2023-09,gujarat,Dang,93197.84,18127.15,19.45
674,2023-09,gujarat,Devbhumi Dwarka,632168.01,364392.72,57.64
446,2023-09,gujarat,Gandhinagar,5315845.37,2963465.88,55.75
675,2023-09,gujarat,Gir Somnath,769038.59,474905.81,61.75
447,2023-09,gujarat,Jamnagar,2560360.84,1762871.53,68.85
448,2023-09,gujarat,Junagadh,1820121.2,1084021.89,59.56
449,2023-09,gujarat,Kachchh,5234827.27,2665860.97,50.93
450,2023-09,gujarat,Kheda,1995637.84,998094.99,50.01
451,2023-09,gujarat,Mahesana,2367203.57,2081300.96,87.92
669,2023-09,gujarat,Mahisagar,495043.65,302272.82,61.06
673,2023-09,gujarat,Morbi,1390159.05,2393751.59,172.19
452,2023-09,gujarat,Narmada,283587.56,166490.03,58.71
453,2023-09,gujarat,Navsari,2748680.54,944864.24,34.38
454,2023-09,gujarat,Panch Mahals,897821.15,722381.48,80.46
455,2023-09,gujarat,Patan,789669.32,636465.3,80.6
456,2023-09,gujarat,Porbandar,1090307.42,393418.18,36.08
457,2023-09,gujarat,Rajkot,7497363.38,7127919.88,95.07
458,2023-09,gujarat,Sabar Kantha,1161458.31,1162868.35,100.12
459,2023-09,gujarat,Surat,11672587.64,13711078.74,117.46
460,2023-09,gujarat,Surendranagar,1163126.88,996493.86,85.67
641,2023-09,gujarat,Tapi,473870.59,252495.37,53.28
461,2023-09,gujarat,Vadodara,14777793.01,9496169.64,64.26
462,2023-09,gujarat,Valsad,2605447.62,2008297.28,77.08
58,2023-09,haryana,Ambala,2904875.4728,1854274.9413,63.83
59,2023-09,haryana,Bhiwani,1245800.0,1145513.0197,91.95
701,2023-09,haryana,Charki Dadri,591700.0,440937.6821,74.52
60,2023-09,haryana,Faridabad,7057481.4386,4797804.5371,67.98
61,2023-09,haryana,Fatehabad,831400.2165,1003625.3717,120.72
62,2023-09,haryana,Gurugram,27236116.3944,21485774.4682,78.89
63,2023-09,haryana,Hisar,2287528.3765,2587036.9622,113.09
64,2023-09,haryana,Jhajjar,1482600.0,1411457.2469,95.2
65,2023-09,haryana,Jind,1078656.6389,1039423.0939,96.36
66,2023-09,haryana,Kaithal,993588.9565,1116888.2182,112.41
67,2023-09,haryana,Karnal,2504584.0333,2913865.4646,116.34
68,2023-09,haryana,Kurukshetra,1915776.8682,1446207.5511,75.49
69,2023-09,haryana,Mahendragarh,1106451.1194,817405.8371,73.88
604,2023-09,haryana,Nuh,638000.0,436232.4177,68.37
619,2023-09,haryana,Palwal,856941.5224,711409.4573,83.02
70,2023-09,haryana,Panchkula,4119700.0,3045700.0,73.93
71,2023-09,haryana,Panipat,1928221.8707,2808551.0043,145.65
72,2023-09,haryana,Rewari,1781989.3621,1208337.2055,67.81
73,2023-09,haryana,Rohtak,2464606.8855,1800319.3686,73.05
74,2023-09,haryana,Sirsa,1405774.2133,1616530.3292,114.99
75,2023-09,haryana,Sonipat,2673553.4347,2005927.1905,75.03
76,2023-09,haryana,Yamunanagar,1877933.4445,1632850.0112,86.95
1,2023-09,jammu-kashmir,Anantnag,733870.24,602196.0,82.06
623,2023-09,jammu-kashmir,Bandipora,162244.0,162904.0,100.41
3,2023-09,jammu-kashmir,Baramulla,636018.81,701427.0,110.28
2,2023-09,jammu-kashmir,Budgam,448999.7,493923.94,110.01
4,2023-09,jammu-kashmir,Doda,293928.81,223197.0,75.94
626,2023-09,jammu-kashmir,Ganderbal,187742.81,178246.0,94.94
5,2023-09,jammu-kashmir,Jammu,6065330.35,2369705.0,39.07
7,2023-09,jammu-kashmir,Kathua,928028.01,466694.69,50.29
620,2023-09,jammu-kashmir,Kishtwar,236001.0,133234.0,56.45
622,2023-09,jammu-kashmir,Kulgam,220891.5,217936.0,98.66
8,2023-09,jammu-kashmir,Kupwara,308442.0,426150.0,138.16
10,2023-09,jammu-kashmir,Poonch,359291.0,194270.0,54.07
11,2023-09,jammu-kashmir,Pulwama,444203.2,489727.0,110.25
12,2023-09,jammu-kashmir,Rajouri,617064.04,336309.0,54.5
621,2023-09,jammu-kashmir,Ramban,198582.82,139534.0,70.26
627,2023-09,jammu-kashmir,Reasi,340602.12,170635.0,50.1
624,2023-09,jammu-kashmir,Samba,725475.02,422041.0,58.17
625,2023-09,jammu-kashmir,Shopian,137100.12,214693.3,156.6
13,2023-09,jammu-kashmir,Srinagar,3413249.07,2528522.0,74.08
14,2023-09,jammu-kashmir,Udhampur,681208.65,342736.33,50.31
322,2023-09,jharkhand,Bokaro,2261985.12,828307.17,36.62
323,2023-09,jharkhand,Chatra,426270.79,126905.94,29.77
324,2023-09,jharkhand,Deoghar,965704.17,351494.89,36.4
325,2023-09,jharkhand,Dhanbad,4172976.71,1330002.24,31.87
326,2023-09,jharkhand,Dumka,548786.15,194026.89,35.36
327,2023-09,jharkhand,East Singhbum,4002410.43,2002904.3,50.04
328,2023-09,jharkhand,Garhwa,327323.97,150198.24,45.89
329,2023-09,jharkhand,Giridih,981750.03,401240.16,40.87
330,2023-09,jharkhand,Godda,498631.3,175716.26,35.24
331,2023-09,jharkhand,Gumla,371214.95,114981.54,30.97
332,2023-09,jharkhand,Hazaribagh,1250288.24,546877.95,43.74
333,2023-09,jharkhand,Jamtara,294564.61,88009.41,29.88
606,2023-09,jharkhand,Khunti,221999.83,90424.82,40.73
334,2023-09,jharkhand,Koderma,435979.61,174435.27,40.01
335,2023-09,jharkhand,Latehar,240641.4,100639.72,41.82
336,2023-09,jharkhand,Lohardaga,199962.57,90348.74,45.18
337,2023-09,jharkhand,Pakur,241578.37,121285.94,50.21
338,2023-09,jharkhand,Palamu,781776.04,314441.91,40.22
607,2023-09,jharkhand,Ramgarh,901912.05,365041.27,40.47
339,2023-09,jharkhand,Ranchi,8408344.5,3639052.05,43.28
