period,district,aadhaar_card_seeded,aadhaar_seeded,aadhaar_seeded_3761210,aadhaar_seeded_3874646,aadhaar_seeded_4002741,aadhaar_seeded_4113298,aadhaar_seeded_4183424,aadhaar_seeded_4222009,aadhaar_seeded_42_92_579,ar_cu_psaycard_issued,balance,female,female_a_c,female_a_c_2567394,female_a_c_2639473,female_a_c_2661523,female_a_c_2682533,female_a_c_2720901,female_a_c_2753573,female_a_c_2768521,female_a_c_28_02_794,male,male_a_c,male_a_c_1854039,male_a_c_1908659,male_a_c_1931666,male_a_c_1960628,male_a_c_2000056,male_a_c_2026152,male_a_c_2030800,male_a_c_20_62_767,of_enrolment,rupay_card_account,rupaycar_d_issued,rupaycard_account,rupaycard_issued,rupaycard_issued_3006416,rupaycard_issued_3070738,rupaycard_issued_3174511,rupaycard_issued_3232323,rupaycard_issued_3296888,rupaycard_issued_3341398,rupaycard_issued_34_02_322,rural,rural_a_c,rural_a_c_2593735,rural_a_c_2668797,rural_a_c_2694381,rural_a_c_2741997,rural_a_c_2792432,rural_a_c_2824832,rural_a_c_2834846,rural_a_c_31_20_736,sr_no_1,sum_of_aadhaar_seeded,sum_of_female_a_c,sum_of_male_a_c,sum_of_rupaycard_issued,sum_of_rural_a_c,sum_of_total_a_c,sum_of_total_deposit_rs_in_crore,sum_of_urban_a_c,sum_of_zero_balance_account,total,total_a_c,total_a_c_4421433,total_a_c_4548132,total_a_c_4593189,total_a_c_4643161,total_a_c_4720957,total_a_c_4779725,total_a_c_4799321,total_a_c_48_65_561,total_amount_amt_rs_in_crore,total_amount_rs_in_crore,total_amount_rs_in_lac,total_deposit,total_deposit_2046_39,total_deposit_2175_21,total_deposit_2239_88,total_deposit_2363_54,total_deposit_2402_88,total_deposit_2415_17,total_deposit_2_516_38,total_deposit_cr_2163_45,total_deposit_rs_in_crore,total_depzoesriot,total_enrolment_uner_social_security_schemes,total_enrolment_uner_social_security_schemes_40_48_430,total_enrolment_uner_social_security_schemes_41_57_435,total_enrolment_uner_social_security_schemes_43_73_125,total_enrolment_uner_social_security_schemes_46_07_397,total_enrolment_uner_social_security_schemes_48_65_207,total_enrolment_uner_social_security_schemes_49_88_793,total_enrolment_uner_social_security_schemes_52_64_795,total_no_of_apy,total_no_of_apy_4_31_310,total_no_of_apy_4_46_422,total_no_of_apy_4_69_652,total_no_of_apy_4_90_267,total_no_of_apy_5_17_805,total_no_of_apy_5_35_428,total_no_of_apy_5_64_827,total_no_of_pmjjby,total_no_of_pmjjby_10_77_432,total_no_of_pmjjby_11_68_287,total_no_of_pmjjby_12_00_599,total_no_of_pmjjby_12_82_427,total_no_of_pmjjby_9_17_862,total_no_of_pmjjby_9_44_643,total_no_of_pmjjby_9_98_272,total_no_of_pmsby,total_no_of_pmsby_26_99_258,total_no_of_pmsby_27_66_370,total_no_of_pmsby_29_05_201,total_no_of_pmsby_30_39_698,total_no_of_pmsby_31_79_115,total_no_of_pmsby_32_52_766,total_no_of_pmsby_34_17_541,total_no_pmjdy_a_c,total_no_pmjdy_a_c_45_48_132,total_no_pmjdy_a_c_45_93_189,total_no_pmjdy_a_c_46_43_161,total_no_pmjdy_a_c_47_20_957,total_no_pmjdy_a_c_47_79_725,total_no_pmjdy_a_c_47_99_321,total_no_pmjdy_a_c_48_65_561,urban,urban_a_c,urban_a_c_17_44_825,urban_a_c_1827698,urban_a_c_1879335,urban_a_c_1898808,urban_a_c_1901164,urban_a_c_1928525,urban_a_c_1954893,urban_a_c_1964475,zero_balance_a_c_s,zero_balance_account,zero_balance_account_235497,zero_balance_account_239234,zero_balance_account_241152,zero_balance_account_247758,zero_balance_account_253868,zero_balance_account_261601,zero_balance_account_264148,zero_balance_account_2_67_080
June 2025,Purulia,,,,,,,,1916393.0,,,,,,,,,,,,1196300.0,,,,,,,,,,974445.0,,,,,,,,,,,,1318297.0,,,,,,,,,,1797823.0,,23.0,,,,,,,,,,,,,,,,,,2170745.0,,,,,,,,,,,1320.83,,,,,,,,,,,1593914.0,,,,,,,,171940.0,,,,,399818.0,,,,,,,,,,,1022156.0,,,,,,,,2170745.0,,,,,,,,,,,372922.0,,,,,,,129333.0,,,
June 2025,Uttar Dinajpur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1738191.0,,,,,,,,198312.0,,,,,449014.0,,,,,,,,,,,1090865.0,,,,,,,,2885622.0,,,,,,,,,,,,,,,,,,,,,
March 2016,Alipurduar,10443.0,,,,,,,,,,,27706.0,,,,,,,,,,25145.0,,,,,,,,,,,,,52279.0,,,,,,,,,34356.0,,,,,,,,,,,,,,,,,,,,52851.0,,,,,,,,,,14.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18495.0,,,,,,,,,,,11090.0,,,,,,,,
March 2016,Bankura,210032.0,,,,,,,,,,,470678.0,,,,,,,,,,481449.0,,,,,,,,,,,,,592276.0,,,,,,,,,830066.0,,,,,,,,,,,,,,,,,,,,952127.0,,,,,,,,,,200.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122061.0,,,,,,,,,,,210601.0,,,,,,,,
March 2016,Birbhum,299793.0,,,,,,,,,,,389658.0,,,,,,,,,,542167.0,,,,,,,,,,,,,668555.0,,,,,,,,,697068.0,,,,,,,,,,,,,,,,,,,,931825.0,,,,,,,,,,170.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234757.0,,,,,,,,,,,223151.0,,,,,,,,
March 2016,Dakshin Dinajpur,139209.0,,,,,,,,,,,239124.0,,,,,,,,,,244409.0,,,,,,,,,,,,,333410.0,,,,,,,,,429327.0,,,,,,,,,,,,,,,,,,,,483533.0,,,,,,,,,,67.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54206.0,,,,,,,,,,,125770.0,,,,,,,,
March 2016,Jalpaiguri,327678.0,,,,,,,,,,,477501.0,,,,,,,,,,416468.0,,,,,,,,,,,,,675281.0,,,,,,,,,493126.0,,,,,,,,,,,,,,,,,,,,893969.0,,,,,,,,,,176.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400843.0,,,,,,,,,,,219064.0,,,,,,,,
March 2016,Kolkata,298912.0,,,,,,,,,,,306272.0,,,,,,,,,,399514.0,,,,,,,,,,,,,584830.0,,,,,,,,,12162.0,,,,,,,,,,,,,,,,,,,,705786.0,,,,,,,,,,517.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693624.0,,,,,,,,,,,116724.0,,,,,,,,
March 2016,Malda,331230.0,,,,,,,,,,,598661.0,,,,,,,,,,544198.0,,,,,,,,,,,,,709681.0,,,,,,,,,1061140.0,,,,,,,,,,,,,,,,,,,,1142859.0,,,,,,,,,,223.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81719.0,,,,,,,,,,,280653.0,,,,,,,,
March 2016,Murshidabad,588591.0,,,,,,,,,,,747877.0,,,,,,,,,,730591.0,,,,,,,,,,,,,978871.0,,,,,,,,,973350.0,,,,,,,,,,,,,,,,,,,,1478468.0,,,,,,,,,,317.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505118.0,,,,,,,,,,,367606.0,,,,,,,,
March 2016,Nadia,356015.0,,,,,,,,,,,636770.0,,,,,,,,,,657500.0,,,,,,,,,,,,,921118.0,,,,,,,,,818697.0,,,,,,,,,,,,,,,,,,,,1294270.0,,,,,,,,,,327.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475573.0,,,,,,,,,,,283283.0,,,,,,,,
March 2016,Paschim Medinipur,324793.0,,,,,,,,,,,533817.0,,,,,,,,,,587495.0,,,,,,,,,,,,,795537.0,,,,,,,,,900285.0,,,,,,,,,,,,,,,,,,,,1121312.0,,,,,,,,,,300.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221027.0,,,,,,,,,,,151549.0,,,,,,,,
March 2016,Purba Bardhaman,394578.0,,,,,,,,,,,519368.0,,,,,,,,,,675550.0,,,,,,,,,,,,,889884.0,,,,,,,,,793237.0,,,,,,,,,,,,,,,,,,,,1194918.0,,,,,,,,,,342.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401681.0,,,,,,,,,,,242047.0,,,,,,,,
March 2016,Purba Medinipur,229612.0,,,,,,,,,,,477882.0,,,,,,,,,,516775.0,,,,,,,,,,,,,727485.0,,,,,,,,,843884.0,,,,,,,,,,,,,,,,,,,,994657.0,,,,,,,,,,247.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150773.0,,,,,,,,,,,143835.0,,,,,,,,
March 2016,Uttar Dinajpur,216992.0,,,,,,,,,,,537877.0,,,,,,,,,,544577.0,,,,,,,,,,,,,680114.0,,,,,,,,,849711.0,,,,,,,,,,,,,,,,,,,,1082454.0,,,,,,,,,,103.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232743.0,,,,,,,,,,,335686.0,,,,,,,,
March 2017,Alipurduar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40962.0,,,59406.0,32049.0,60259.0,21.89,28210.0,6417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2017,Bankura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887962.0,,,1104924.0,1158713.0,1346767.0,381.99,188054.0,216864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2017,Birbhum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963261.0,,,839600.0,1013524.0,1352688.0,248.79,339164.0,171759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2017,Cooch Behar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677589.0,,,718329.0,668675.0,1014249.0,159.67,345574.0,134261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2017,Dakshin Dinajpur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457203.0,,,581400.0,622095.0,698269.0,133.53,76174.0,129282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2017,Darjeeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372969.0,,,406507.0,225179.0,496567.0,213.54,271388.0,71065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2017,Hooghly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032263.0,,,910542.0,749036.0,1241645.0,458.98,492609.0,166186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2017,Howrah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803201.0,,,799518.0,590271.0,1002586.0,375.21,412315.0,125769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2017,Jalpaiguri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908522.0,,,919904.0,683449.0,1276647.0,312.08,593198.0,195414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2017,Kolkata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522895.0,,,737263.0,10774.0,798842.0,948.22,788068.0,111166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2017,Malda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061805.0,,,1319361.0,1533754.0,1648892.0,403.75,115138.0,283903.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2017,Murshidabad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570688.0,,,1630712.0,1498942.0,2333481.0,603.25,834539.0,377312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2017,Nadia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128451.0,,,1468426.0,1119188.0,1822846.0,568.61,703658.0,278256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2017,North 24 Parganas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1604005.0,,,2044442.0,1308434.0,2378729.0,1247.82,1070295.0,302008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2017,Paschim Medinipur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1222345.0,,,1336778.0,1344079.0,1660171.0,569.54,316092.0,182996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2017,Purba Bardhaman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212983.0,,,1194929.0,1161751.0,1737087.0,632.3,575336.0,293287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2017,Purba Medinipur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020157.0,,,1229280.0,1262565.0,1492813.0,475.0,230248.0,168528.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2017,South 24 Parganas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638734.0,,,1937185.0,1937899.0,2490939.0,802.18,553040.0,383262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2017,Uttar Dinajpur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853709.0,,,1217242.0,1198253.0,1517191.0,203.16,318938.0,376083.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2022,Alipurduar,,201601.0,,,,,,,,,,,133573.0,,,,,,,,,,100726.0,,,,,,,,,165.15,,,,187887.0,,,,,,,,,158300.0,,,,,,,,,,,,,,,,,,,,234299.0,,,,,,,,,,,,70.44,,,,,,,,,,,386952.0,,,,,,,,40149.0,,,,,,,,92335.0,,,,,,,,254468.0,,,,,,,,234299.0,,,,,,,,,75999.0,,,,,,,,,25828.0,,,,,,,,,
March 2022,Bankura,,1663208.0,,,,,,,,,,,1130795.0,,,,,,,,,,903226.0,,,,,,,,,49.14,,,,1156341.0,,,,,,,,,1777987.0,,,,,,,,,,,,,,,,,,,,2034021.0,,,,,,,,,,,,910.88,,,,,,,,,,,999445.0,,,,,,,,90775.0,,,,,,,,184092.0,,,,,,,,724578.0,,,,,,,,2034021.0,,,,,,,,,256034.0,,,,,,,,,110393.0,,,,,,,,,
March 2022,Birbhum,,1721893.0,,,,,,,,,,,1212031.0,,,,,,,,,,894147.0,,,,,,,,,59.63,,,,1293152.0,,,,,,,,,1687658.0,,,,,,,,,,,,,,,,,,,,2106178.0,,,,,,,,,,,,690.94,,,,,,,,,,,1255841.0,,,,,,,,144188.0,,,,,,,,324888.0,,,,,,,,786765.0,,,,,,,,2106178.0,,,,,,,,,418520.0,,,,,,,,,137537.0,,,,,,,,,
March 2022,Cooch Behar,,1201882.0,,,,,,,,,,,809392.0,,,,,,,,,,631521.0,,,,,,,,,60.03,,,,1123719.0,,,,,,,,,1012665.0,,,,,,,,,,,,,,,,,,,,1440913.0,,,,,,,,,,,,310.65,,,,,,,,,,,864962.0,,,,,,,,119415.0,,,,,,,,192156.0,,,,,,,,553391.0,,,,,,,,1440913.0,,,,,,,,,428248.0,,,,,,,,,89145.0,,,,,,,,,
March 2022,Dakshin Dinajpur,,866516.0,,,,,,,,,,,611019.0,,,,,,,,,,458479.0,,,,,,,,,49.94,,,,609637.0,,,,,,,,,887256.0,,,,,,,,,,,,,,,,,,,,1069498.0,,,,,,,,,,,,276.84,,,,,,,,,,,534068.0,,,,,,,,56908.0,,,,,,,,109714.0,,,,,,,,367446.0,,,,,,,,1069498.0,,,,,,,,,182242.0,,,,,,,,,69188.0,,,,,,,,,
March 2022,Hooghly,,1850696.0,,,,,,,,,,,1269284.0,,,,,,,,,,877321.0,,,,,,,,,68.26,,,,1342289.0,,,,,,,,,1460953.0,,,,,,,,,,,,,,,,,,,,2146605.0,,,,,,,,,,,,892.93,,,,,,,,,,,1465227.0,,,,,,,,176041.0,,,,,,,,318809.0,,,,,,,,970377.0,,,,,,,,2146605.0,,,,,,,,,685652.0,,,,,,,,,97659.0,,,,,,,,,
March 2022,Howrah,,1555885.0,,,,,,,,,,,1084990.0,,,,,,,,,,752814.0,,,,,,,,,63.25,,,,1223229.0,,,,,,,,,1213899.0,,,,,,,,,,,,,,,,,,,,1837804.0,,,,,,,,,,,,724.43,,,,,,,,,,,1162329.0,,,,,,,,143667.0,,,,,,,,266654.0,,,,,,,,752008.0,,,,,,,,1837804.0,,,,,,,,,623905.0,,,,,,,,,87032.0,,,,,,,,,
March 2022,Jalpaiguri,,1387182.0,,,,,,,,,,,947779.0,,,,,,,,,,703657.0,,,,,,,,,52.58,,,,1261183.0,,,,,,,,,1080811.0,,,,,,,,,,,,,,,,,,,,1651436.0,,,,,,,,,,,,544.74,,,,,,,,,,,868309.0,,,,,,,,113528.0,,,,,,,,215252.0,,,,,,,,539529.0,,,,,,,,1651436.0,,,,,,,,,570625.0,,,,,,,,,98754.0,,,,,,,,,
March 2022,Kolkata,,611223.0,,,,,,,,,,,427196.0,,,,,,,,,,346596.0,,,,,,,,,224.97,,,,571364.0,,,,,,,,,5968.0,,,,,,,,,,,,,,,,,,,,773792.0,,,,,,,,,,,,301.52,,,,,,,,,,,1740815.0,,,,,,,,136176.0,,,,,,,,360356.0,,,,,,,,1244283.0,,,,,,,,773792.0,,,,,,,,,767824.0,,,,,,,,,76583.0,,,,,,,,,
March 2022,Malda,,2431437.0,,,,,,,,,,,1675171.0,,,,,,,,,,1219659.0,,,,,,,,,45.35,,,,1475938.0,,,,,,,,,2474441.0,,,,,,,,,,,,,,,,,,,,2894830.0,,,,,,,,,,,,830.19,,,,,,,,,,,1312762.0,,,,,,,,174857.0,,,,,,,,266737.0,,,,,,,,871168.0,,,,,,,,2894830.0,,,,,,,,,420389.0,,,,,,,,,260460.0,,,,,,,,,
March 2022,Murshidabad,,3271226.0,,,,,,,,,,,2257710.0,,,,,,,,,,1686948.0,,,,,,,,,55.73,,,,2645096.0,,,,,,,,,2832301.0,,,,,,,,,,,,,,,,,,,,3944658.0,,,,,,,,,,,,1128.46,,,,,,,,,,,2198382.0,,,,,,,,284148.0,,,,,,,,387938.0,,,,,,,,1526296.0,,,,,,,,3944658.0,,,,,,,,,1112357.0,,,,,,,,,245554.0,,,,,,,,,
March 2022,Nadia,,2210492.0,,,,,,,,,,,1593442.0,,,,,,,,,,1174405.0,,,,,,,,,53.02,,,,1785680.0,,,,,,,,,1855878.0,,,,,,,,,,,,,,,,,,,,2767847.0,,,,,,,,,,,,931.78,,,,,,,,,,,1467422.0,,,,,,,,177673.0,,,,,,,,253782.0,,,,,,,,1035967.0,,,,,,,,2767847.0,,,,,,,,,911969.0,,,,,,,,,188398.0,,,,,,,,,
March 2022,North 24 Parganas,,3254441.0,,,,,,,,,,,2283078.0,,,,,,,,,,1627469.0,,,,,,,,,63.9,,,,2621743.0,,,,,,,,,2271012.0,,,,,,,,,,,,,,,,,,,,3910547.0,,,,,,,,,,,,1532.57,,,,,,,,,,,2498921.0,,,,,,,,276179.0,,,,,,,,492119.0,,,,,,,,1730623.0,,,,,,,,3910547.0,,,,,,,,,1639535.0,,,,,,,,,201927.0,,,,,,,,,
March 2022,Paschim Medinipur,,2288608.0,,,,,,,,,,,1580575.0,,,,,,,,,,1166225.0,,,,,,,,,58.74,,,,1564499.0,,,,,,,,,2331371.0,,,,,,,,,,,,,,,,,,,,2746800.0,,,,,,,,,,,,1157.72,,,,,,,,,,,1613475.0,,,,,,,,187585.0,,,,,,,,304237.0,,,,,,,,1121653.0,,,,,,,,2746800.0,,,,,,,,,415429.0,,,,,,,,,127043.0,,,,,,,,,
March 2022,Purba Bardhaman,,2694767.0,,,,,,,,,,,2058512.0,,,,,,,,,,1249734.0,,,,,,,,,59.14,,,,2120033.0,,,,,,,,,2288805.0,,,,,,,,,,,,,,,,,,,,3308246.0,,,,,,,,,,,,1023.55,,,,,,,,,,,1956350.0,,,,,,,,209877.0,,,,,,,,450465.0,,,,,,,,1296008.0,,,,,,,,3308246.0,,,,,,,,,1019441.0,,,,,,,,,162005.0,,,,,,,,,
March 2022,Purba Medinipur,,2027457.0,,,,,,,,,,,1362110.0,,,,,,,,,,1068418.0,,,,,,,,,57.18,,,,1434964.0,,,,,,,,,2231543.0,,,,,,,,,,,,,,,,,,,,2430528.0,,,,,,,,,,,,1090.62,,,,,,,,,,,1389823.0,,,,,,,,215230.0,,,,,,,,243593.0,,,,,,,,931000.0,,,,,,,,2430528.0,,,,,,,,,198985.0,,,,,,,,,102780.0,,,,,,,,,
March 2022,Purulia,,1489287.0,,,,,,,,,,,987504.0,,,,,,,,,,810650.0,,,,,,,,,36.36,,,,1044718.0,,,,,,,,,1506566.0,,,,,,,,,,,,,,,,,,,,1798154.0,,,,,,,,,,,,806.92,,,,,,,,,,,653771.0,,,,,,,,68998.0,,,,,,,,144659.0,,,,,,,,440114.0,,,,,,,,1798154.0,,,,,,,,,291588.0,,,,,,,,,133540.0,,,,,,,,,
March 2022,South 24 Parganas,,3749965.0,,,,,,,,,,,2599119.0,,,,,,,,,,1918296.0,,,,,,,,,37.96,,,,2761583.0,,,,,,,,,3758299.0,,,,,,,,,,,,,,,,,,,,4517415.0,,,,,,,,,,,,1611.12,,,,,,,,,,,1714746.0,,,,,,,,203582.0,,,,,,,,344576.0,,,,,,,,1166588.0,,,,,,,,4517415.0,,,,,,,,,759116.0,,,,,,,,,314023.0,,,,,,,,,
March 2022,Uttar Dinajpur,,1868048.0,,,,,,,,,,,1336961.0,,,,,,,,,,1040836.0,,,,,,,,,33.44,,,,1207802.0,,,,,,,,,1868498.0,,,,,,,,,,,,,,,,,,,,2377797.0,,,,,,,,,,,,466.68,,,,,,,,,,,795142.0,,,,,,,,102335.0,,,,,,,,162433.0,,,,,,,,530374.0,,,,,,,,2377797.0,,,,,,,,,509299.0,,,,,,,,,223599.0,,,,,,,,,
March 2023,Alipurduar,,221949.0,,,,,,,,,,,143182.0,,,,,,,,,,109143.0,,,,,,,,,,,197366.0,,,,,,,,,,,174819.0,,,,,,,,,,,,,,,,,,,,252325.0,,,,,,,,,,,,86.41,,,,,,,,,,,487462.0,,,,,,,,48834.0,,,,,,,,125944.0,,,,,,,,312684.0,,,,,,,,252325.0,,,,,,,,,77506.0,,,,,,,,,,27620.0,,,,,,,,
March 2023,Bankura,,1788309.0,,,,,,,,,,,1202577.0,,,,,,,,,,958384.0,,,,,,,,,,,1211276.0,,,,,,,,,,,1891391.0,,,,,,,,,,,,,,,,,,,,2160961.0,,,,,,,,,,,,1097.69,,,,,,,,,,,1306525.0,,,,,,,,130915.0,,,,,,,,271374.0,,,,,,,,904236.0,,,,,,,,2160961.0,,,,,,,,,269570.0,,,,,,,,,,115987.0,,,,,,,,
March 2023,Birbhum,,1852257.0,,,,,,,,,,,1300124.0,,,,,,,,,,960192.0,,,,,,,,,,,1334644.0,,,,,,,,,,,1821282.0,,,,,,,,,,,,,,,,,,,,2260316.0,,,,,,,,,,,,861.27,,,,,,,,,,,1722638.0,,,,,,,,188288.0,,,,,,,,471093.0,,,,,,,,1063257.0,,,,,,,,2260316.0,,,,,,,,,439034.0,,,,,,,,,,144851.0,,,,,,,,
March 2023,Cooch Behar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112739.0,,,,,,,,149868.0,,,,,,,,268486.0,,,,,,,,694385.0,,,,,,,,1559996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2023,Dakshin Dinajpur,,942727.0,,,,,,,,,,,654650.0,,,,,,,,,,492788.0,,,,,,,,,,,651673.0,,,,,,,,,,,947586.0,,,,,,,,,,,,,,,,,,,,1147438.0,,,,,,,,,,,,353.65,,,,,,,,,,,691745.0,,,,,,,,72246.0,,,,,,,,164508.0,,,,,,,,454991.0,,,,,,,,1147438.0,,,,,,,,,199852.0,,,,,,,,,,72900.0,,,,,,,,
March 2023,Hooghly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1922488.0,,,,,,,,235879.0,,,,,,,,459282.0,,,,,,,,1227327.0,,,,,,,,2296366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
