table_id,state,indicator,file,codepath,quarters_present,usable_run,fill_pct,last_quarter,int_score,use_score,arr_score,integrity_flags,useful_flags,arrange_flags,unit_declared,unit_source,tier,verify_n,error_rate_ub95,disposition,recon_checks,recon_fails,recon_fail_rate
manipur__pmjdy,manipur,pmjdy,manipur_pmjdy.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__pmmy_mudra_disbursement,manipur,pmmy_mudra_disbursement,manipur_pmmy_mudra_disbursement.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__pmmy_mudra_os_npa,manipur,pmmy_mudra_os_npa,manipur_pmmy_mudra_os_npa.csv,A/raw,24,23,42.9,December 2025,100,50,50,,SPARSE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__recovery_bakijai,manipur,recovery_bakijai,manipur_recovery_bakijai.csv,A/raw,3,3,100.0,March 2020,100,25,50,,NO_TREND;STALE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__sc_st_finance,manipur,sc_st_finance,manipur_sc_st_finance.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__shg,manipur,shg,manipur_shg.csv,A/raw,33,23,62.9,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__social_security,manipur,social_security,manipur_social_security.csv,A/raw,27,23,47.7,December 2025,100,50,50,,SPARSE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__sui,manipur,sui,manipur_sui.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__uncategorized,manipur,uncategorized,manipur_uncategorized.csv,A/raw,26,10,12.7,September 2025,75,75,25,TRANSIENT_GAP,SPARSE,REDUNDANT_COL;HEADER_STYLE;ORPHAN_COL,lakh (high),deposit_per_branch,,,,,0,0,
manipur__weaker_section,manipur,weaker_section,manipur_weaker_section.csv,A/raw,23,23,100.0,December 2025,75,100,50,NEGATIVE,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
manipur__weaker_section_os,manipur,weaker_section_os,manipur_weaker_section_os.csv,A/raw,14,6,59.0,September 2025,75,100,25,NEGATIVE,,REDUNDANT_COL;HEADER_STYLE;ORPHAN_COL,lakh (high),deposit_per_branch,,,,,0,0,
manipur__women_finance,manipur,women_finance,manipur_women_finance.csv,A/raw,25,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__aadhaar_authentication,meghalaya,aadhaar_authentication,meghalaya_aadhaar_authentication.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__acp_disbursement_agri,meghalaya,acp_disbursement_agri,meghalaya_acp_disbursement_agri.csv,A/raw,24,23,100.0,December 2025,100,100,50,,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__acp_disbursement_msme,meghalaya,acp_disbursement_msme,meghalaya_acp_disbursement_msme.csv,A/raw,23,23,100.0,December 2025,100,100,50,,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__acp_disbursement_non_ps,meghalaya,acp_disbursement_non_ps,meghalaya_acp_disbursement_non_ps.csv,A/raw,23,23,100.0,December 2025,100,100,50,,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__acp_disbursement_other_ps,meghalaya,acp_disbursement_other_ps,meghalaya_acp_disbursement_other_ps.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__acp_npa,meghalaya,acp_npa,meghalaya_acp_npa.csv,A/raw,23,23,100.0,December 2025,100,100,50,,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__acp_npa_outstanding,meghalaya,acp_npa_outstanding,meghalaya_acp_npa_outstanding.csv,A/raw,14,5,72.9,September 2025,75,75,50,TRANSIENT_GAP,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__acp_nps_os_npa_summary,meghalaya,acp_nps_os_npa_summary,meghalaya_acp_nps_os_npa_summary.csv,A/raw,23,23,100.0,December 2025,75,100,50,NEGATIVE,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__acp_os_npa_summary,meghalaya,acp_os_npa_summary,meghalaya_acp_os_npa_summary.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__acp_outstanding,meghalaya,acp_outstanding,meghalaya_acp_outstanding.csv,A/raw,23,23,100.0,December 2025,75,100,50,NEGATIVE,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__acp_priority_sector_os_npa,meghalaya,acp_priority_sector_os_npa,meghalaya_acp_priority_sector_os_npa.csv,A/raw,14,5,29.8,September 2025,75,50,50,TRANSIENT_GAP,SPARSE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__acp_target_achievement,meghalaya,acp_target_achievement,meghalaya_acp_target_achievement.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__agri_npa,meghalaya,agri_npa,meghalaya_agri_npa.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__agri_outstanding,meghalaya,agri_outstanding,meghalaya_agri_outstanding.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__branch_network,meghalaya,branch_network,meghalaya_branch_network.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__cdr_details,meghalaya,cdr_details,meghalaya_cdr_details.csv,A/raw,23,23,98.1,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,536,0,0.0
meghalaya__credit_deposit_ratio,meghalaya,credit_deposit_ratio,meghalaya_credit_deposit_ratio.csv,A/raw,23,23,97.1,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,804,0,0.0
meghalaya__crop_insurance,meghalaya,crop_insurance,meghalaya_crop_insurance.csv,A/raw,14,5,45.9,September 2025,75,75,50,TRANSIENT_GAP,SPARSE,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__crops,meghalaya,crops,meghalaya_crops.csv,A/raw,22,22,100.0,December 2025,100,100,50,,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__dcc_meetings,meghalaya,dcc_meetings,meghalaya_dcc_meetings.csv,A/raw,1,1,100.0,March 2022,100,50,50,,NO_TREND;STALE,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__digital_transactions,meghalaya,digital_transactions,meghalaya_digital_transactions.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__education_loan,meghalaya,education_loan,meghalaya_education_loan.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__fi_kcc,meghalaya,fi_kcc,meghalaya_fi_kcc.csv,A/raw,23,23,100.0,December 2025,100,100,50,,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__fi_village_banking,meghalaya,fi_village_banking,meghalaya_fi_village_banking.csv,A/raw,15,5,100.0,September 2025,100,50,50,,PARTIAL_DISTRICTS;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__govt_sponsored_npa,meghalaya,govt_sponsored_npa,meghalaya_govt_sponsored_npa.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__housing_finance,meghalaya,housing_finance,meghalaya_housing_finance.csv,A/raw,25,22,100.0,December 2025,75,100,50,TRANSIENT_GAP,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__housing_pmay,meghalaya,housing_pmay,meghalaya_housing_pmay.csv,A/raw,14,5,94.0,September 2025,75,100,50,TRANSIENT_GAP,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__investment_credit_agri_disbursement,meghalaya,investment_credit_agri_disbursement,meghalaya_investment_credit_agri_disbursement.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__investment_credit_agri_outstanding,meghalaya,investment_credit_agri_outstanding,meghalaya_investment_credit_agri_outstanding.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__jlg,meghalaya,jlg,meghalaya_jlg.csv,A/raw,23,23,100.0,December 2025,100,100,50,,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__kcc,meghalaya,kcc,meghalaya_kcc.csv,A/raw,23,23,100.0,December 2025,100,100,50,,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__kcc_crop,meghalaya,kcc_crop,meghalaya_kcc_crop.csv,A/raw,1,1,100.0,December 2024,100,50,50,,NO_TREND;PARTIAL_DISTRICTS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__kcc_crops,meghalaya,kcc_crops,meghalaya_kcc_crops.csv,A/raw,9,9,100.0,December 2025,100,100,50,,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__ldm_details,meghalaya,ldm_details,meghalaya_ldm_details.csv,A/raw,1,1,100.0,September 2025,100,50,50,,NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__minority_disbursement,meghalaya,minority_disbursement,meghalaya_minority_disbursement.csv,A/raw,25,23,100.0,December 2025,75,75,50,TRANSIENT_GAP,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__minority_outstanding,meghalaya,minority_outstanding,meghalaya_minority_outstanding.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__msme_npa,meghalaya,msme_npa,meghalaya_msme_npa.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__msme_outstanding,meghalaya,msme_outstanding,meghalaya_msme_outstanding.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__non_ps_npa,meghalaya,non_ps_npa,meghalaya_non_ps_npa.csv,A/raw,23,23,100.0,December 2025,100,100,50,,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__non_ps_outstanding,meghalaya,non_ps_outstanding,meghalaya_non_ps_outstanding.csv,A/raw,12,4,95.4,September 2025,75,75,50,TRANSIENT_GAP,PARTIAL_DISTRICTS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__nrlm,meghalaya,nrlm,meghalaya_nrlm.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__nulm,meghalaya,nulm,meghalaya_nulm.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__other_ps_npa,meghalaya,other_ps_npa,meghalaya_other_ps_npa.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__other_ps_outstanding,meghalaya,other_ps_outstanding,meghalaya_other_ps_outstanding.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__pmegp,meghalaya,pmegp,meghalaya_pmegp.csv,A/raw,23,23,100.0,December 2025,100,100,50,,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__pmjdy,meghalaya,pmjdy,meghalaya_pmjdy.csv,A/raw,25,23,100.0,December 2025,75,75,50,TRANSIENT_GAP,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__pmmy_mudra_disbursement,meghalaya,pmmy_mudra_disbursement,meghalaya_pmmy_mudra_disbursement.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__pmmy_mudra_os_npa,meghalaya,pmmy_mudra_os_npa,meghalaya_pmmy_mudra_os_npa.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__rseti,meghalaya,rseti,meghalaya_rseti.csv,A/raw,5,3,90.9,December 2023,100,50,50,,NO_TREND;STALE,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__sc_st_finance,meghalaya,sc_st_finance,meghalaya_sc_st_finance.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__shg,meghalaya,shg,meghalaya_shg.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__social_security,meghalaya,social_security,meghalaya_social_security.csv,A/raw,24,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__sui,meghalaya,sui,meghalaya_sui.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__uncategorized,meghalaya,uncategorized,meghalaya_uncategorized.csv,A/raw,7,2,14.5,June 2024,75,25,50,TRANSIENT_GAP,SPARSE;NO_TREND;STALE,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__weaker_section,meghalaya,weaker_section,meghalaya_weaker_section.csv,A/raw,23,23,100.0,December 2025,100,100,50,,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
meghalaya__weaker_section_os,meghalaya,weaker_section_os,meghalaya_weaker_section_os.csv,A/raw,15,5,37.7,September 2025,75,75,50,TRANSIENT_GAP,SPARSE,REDUNDANT_COL;HEADER_STYLE,lakh (low),deposit_magnitude,,,,,0,0,
meghalaya__women_finance,meghalaya,women_finance,meghalaya_women_finance.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__aadhaar_authentication,mizoram,aadhaar_authentication,mizoram_aadhaar_authentication.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__acp_disbursement_agri,mizoram,acp_disbursement_agri,mizoram_acp_disbursement_agri.csv,A/raw,23,23,100.0,December 2025,100,100,50,,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__acp_disbursement_msme,mizoram,acp_disbursement_msme,mizoram_acp_disbursement_msme.csv,A/raw,24,24,100.0,December 2025,100,100,50,,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__acp_disbursement_non_ps,mizoram,acp_disbursement_non_ps,mizoram_acp_disbursement_non_ps.csv,A/raw,23,23,100.0,December 2025,100,100,50,,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__acp_disbursement_other_ps,mizoram,acp_disbursement_other_ps,mizoram_acp_disbursement_other_ps.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__acp_npa,mizoram,acp_npa,mizoram_acp_npa.csv,A/raw,24,24,100.0,December 2025,100,100,50,,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__acp_nps_os_npa_summary,mizoram,acp_nps_os_npa_summary,mizoram_acp_nps_os_npa_summary.csv,A/raw,24,24,100.0,December 2025,75,100,50,NEGATIVE,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__acp_os_npa_summary,mizoram,acp_os_npa_summary,mizoram_acp_os_npa_summary.csv,A/raw,24,24,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__acp_outstanding,mizoram,acp_outstanding,mizoram_acp_outstanding.csv,A/raw,24,24,100.0,December 2025,75,100,50,NEGATIVE,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__acp_priority_sector_os_npa,mizoram,acp_priority_sector_os_npa,mizoram_acp_priority_sector_os_npa.csv,A/raw,1,1,100.0,March 2021,100,50,50,,NO_TREND;STALE,REDUNDANT_COL;HEADER_STYLE,lakh (low),deposit_magnitude,,,,,0,0,
mizoram__acp_target_achievement,mizoram,acp_target_achievement,mizoram_acp_target_achievement.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__agri_npa,mizoram,agri_npa,mizoram_agri_npa.csv,A/raw,24,24,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__agri_outstanding,mizoram,agri_outstanding,mizoram_agri_outstanding.csv,A/raw,24,24,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__branch_network,mizoram,branch_network,mizoram_branch_network.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__cdr_details,mizoram,cdr_details,mizoram_cdr_details.csv,A/raw,23,23,94.8,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,506,0,0.0
mizoram__credit_deposit_ratio,mizoram,credit_deposit_ratio,mizoram_credit_deposit_ratio.csv,A/raw,23,23,92.3,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,759,0,0.0
mizoram__crops,mizoram,crops,mizoram_crops.csv,A/raw,22,22,100.0,December 2025,100,100,50,,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__digital_transactions,mizoram,digital_transactions,mizoram_digital_transactions.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__education_loan,mizoram,education_loan,mizoram_education_loan.csv,A/raw,24,24,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__fi_kcc,mizoram,fi_kcc,mizoram_fi_kcc.csv,A/raw,24,24,100.0,December 2025,100,100,50,,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__fi_village_banking,mizoram,fi_village_banking,mizoram_fi_village_banking.csv,A/raw,8,4,61.5,December 2021,100,50,50,,STALE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__flc_report,mizoram,flc_report,mizoram_flc_report.csv,A/raw,3,1,34.9,September 2022,75,25,50,TRANSIENT_GAP,SPARSE;NO_TREND;STALE,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__govt_sponsored_npa,mizoram,govt_sponsored_npa,mizoram_govt_sponsored_npa.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__housing_finance,mizoram,housing_finance,mizoram_housing_finance.csv,A/raw,22,22,100.0,December 2025,100,100,50,,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__housing_pmay,mizoram,housing_pmay,mizoram_housing_pmay.csv,A/raw,14,6,22.6,September 2025,100,75,25,,SPARSE,REDUNDANT_COL;HEADER_STYLE;ORPHAN_COL,lakh (low),deposit_magnitude,,,,,0,0,
mizoram__investment_credit_agri_disbursement,mizoram,investment_credit_agri_disbursement,mizoram_investment_credit_agri_disbursement.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__investment_credit_agri_outstanding,mizoram,investment_credit_agri_outstanding,mizoram_investment_credit_agri_outstanding.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__jlg,mizoram,jlg,mizoram_jlg.csv,A/raw,23,23,100.0,December 2025,100,100,50,,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__kcc,mizoram,kcc,mizoram_kcc.csv,A/raw,24,24,100.0,December 2025,100,100,50,,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__kcc_crops,mizoram,kcc_crops,mizoram_kcc_crops.csv,A/raw,9,9,100.0,December 2025,100,100,50,,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__minority_disbursement,mizoram,minority_disbursement,mizoram_minority_disbursement.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__minority_outstanding,mizoram,minority_outstanding,mizoram_minority_outstanding.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__msme_npa,mizoram,msme_npa,mizoram_msme_npa.csv,A/raw,24,24,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__msme_outstanding,mizoram,msme_outstanding,mizoram_msme_outstanding.csv,A/raw,24,24,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__non_ps_npa,mizoram,non_ps_npa,mizoram_non_ps_npa.csv,A/raw,23,23,100.0,December 2025,100,100,50,,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__non_ps_outstanding,mizoram,non_ps_outstanding,mizoram_non_ps_outstanding.csv,A/raw,1,1,100.0,December 2021,100,50,50,,NO_TREND;STALE,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__nrlm,mizoram,nrlm,mizoram_nrlm.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__nulm,mizoram,nulm,mizoram_nulm.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__other_ps_npa,mizoram,other_ps_npa,mizoram_other_ps_npa.csv,A/raw,24,24,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__other_ps_outstanding,mizoram,other_ps_outstanding,mizoram_other_ps_outstanding.csv,A/raw,24,24,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__pmegp,mizoram,pmegp,mizoram_pmegp.csv,A/raw,23,23,100.0,December 2025,100,100,50,,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__pmjdy,mizoram,pmjdy,mizoram_pmjdy.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__pmmy_mudra_disbursement,mizoram,pmmy_mudra_disbursement,mizoram_pmmy_mudra_disbursement.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__pmmy_mudra_os_npa,mizoram,pmmy_mudra_os_npa,mizoram_pmmy_mudra_os_npa.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__rseti,mizoram,rseti,mizoram_rseti.csv,A/raw,1,1,93.1,March 2017,100,50,50,,NO_TREND;STALE,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__sc_st_finance,mizoram,sc_st_finance,mizoram_sc_st_finance.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__shg,mizoram,shg,mizoram_shg.csv,A/raw,25,23,58.8,December 2025,100,100,50,,,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
mizoram__social_security,mizoram,social_security,mizoram_social_security.csv,A/raw,23,23,100.0,December 2025,100,75,50,,NO_UNITS,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
